user,gesture,run,file_name,path,n_rows,columns,has_required_columns,empty_file,na_total,timestamp_start,timestamp_end,duration_counts,timestamp_monotonic_non_decreasing,timestamp_strictly_increasing,timestamp_median_step
Arturs,behind_left_fast,7,behind_left_fast_7.csv,data/Arturs/behind_left_fast_7.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,73973.0,74169.0,196.0,True,True,1.0
Arturs,behind_left_fast,8,behind_left_fast_8.csv,data/Arturs/behind_left_fast_8.csv,198,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,74274.0,74471.0,197.0,True,True,1.0
Arturs,behind_left_fast,9,behind_left_fast_9.csv,data/Arturs/behind_left_fast_9.csv,201,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,74572.0,74772.0,200.0,True,True,1.0
Arturs,behind_left_fast_return,1,behind_left_fast_return_1.csv,data/Arturs/behind_left_fast_return_1.csv,202,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,75578.0,75779.0,201.0,True,True,1.0
Arturs,behind_left_fast_return,10,behind_left_fast_return_10.csv,data/Arturs/behind_left_fast_return_10.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,77385.0,77581.0,196.0,True,True,1.0
Arturs,behind_left_fast_return,2,behind_left_fast_return_2.csv,data/Arturs/behind_left_fast_return_2.csv,199,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,75780.0,75978.0,198.0,True,True,1.0
Arturs,behind_left_fast_return,3,behind_left_fast_return_3.csv,data/Arturs/behind_left_fast_return_3.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,75981.0,76177.0,196.0,True,True,1.0
Arturs,behind_left_fast_return,4,behind_left_fast_return_4.csv,data/Arturs/behind_left_fast_return_4.csv,199,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,76180.0,76378.0,198.0,True,True,1.0
Arturs,behind_left_fast_return,5,behind_left_fast_return_5.csv,data/Arturs/behind_left_fast_return_5.csv,201,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,76379.0,76579.0,200.0,True,True,1.0
Arturs,behind_left_fast_return,6,behind_left_fast_return_6.csv,data/Arturs/behind_left_fast_return_6.csv,202,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,76580.0,76781.0,201.0,True,True,1.0
Arturs,behind_left_fast_return,7,behind_left_fast_return_7.csv,data/Arturs/behind_left_fast_return_7.csv,200,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,76782.0,76981.0,199.0,True,True,1.0
Arturs,behind_left_fast_return,8,behind_left_fast_return_8.csv,data/Arturs/behind_left_fast_return_8.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,76983.0,77179.0,196.0,True,True,1.0
Arturs,behind_left_fast_return,9,behind_left_fast_return_9.csv,data/Arturs/behind_left_fast_return_9.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,77184.0,77380.0,196.0,True,True,1.0
Arturs,behind_left_return,1,behind_left_return_1.csv,data/Arturs/behind_left_return_1.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,42070.0,42366.0,296.0,True,True,1.0
Arturs,behind_left_return,10,behind_left_return_10.csv,data/Arturs/behind_left_return_10.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,44778.0,45074.0,296.0,True,True,1.0
Arturs,behind_left_return,2,behind_left_return_2.csv,data/Arturs/behind_left_return_2.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,42371.0,42668.0,297.0,True,True,1.0
Arturs,behind_left_return,3,behind_left_return_3.csv,data/Arturs/behind_left_return_3.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,42669.0,42970.0,301.0,True,True,1.0
Arturs,behind_left_return,4,behind_left_return_4.csv,data/Arturs/behind_left_return_4.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,42971.0,43272.0,301.0,True,True,1.0
Arturs,behind_left_return,5,behind_left_return_5.csv,data/Arturs/behind_left_return_5.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,43273.0,43569.0,296.0,True,True,1.0
Arturs,behind_left_return,6,behind_left_return_6.csv,data/Arturs/behind_left_return_6.csv,300,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,43572.0,43871.0,299.0,True,True,1.0
Arturs,behind_left_return,7,behind_left_return_7.csv,data/Arturs/behind_left_return_7.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,43872.0,44173.0,301.0,True,True,1.0
Arturs,behind_left_return,8,behind_left_return_8.csv,data/Arturs/behind_left_return_8.csv,299,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,44174.0,44472.0,298.0,True,True,1.0
Arturs,behind_left_return,9,behind_left_return_9.csv,data/Arturs/behind_left_return_9.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,44476.0,44773.0,297.0,True,True,1.0
Arturs,behind_right,1,behind_right_1.csv,data/Arturs/behind_right_1.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,82106.0,82407.0,301.0,True,True,1.0
Arturs,behind_right,10,behind_right_10.csv,data/Arturs/behind_right_10.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,85715.0,86012.0,297.0,True,True,1.0
Arturs,behind_right,2,behind_right_2.csv,data/Arturs/behind_right_2.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,82509.0,82805.0,296.0,True,True,1.0
Arturs,behind_right,3,behind_right_3.csv,data/Arturs/behind_right_3.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,82911.0,83208.0,297.0,True,True,1.0
Arturs,behind_right,4,behind_right_4.csv,data/Arturs/behind_right_4.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,83309.0,83610.0,301.0,True,True,1.0
Arturs,behind_right,5,behind_right_5.csv,data/Arturs/behind_right_5.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,83712.0,84008.0,296.0,True,True,1.0
Arturs,behind_right,6,behind_right_6.csv,data/Arturs/behind_right_6.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,84110.0,84411.0,301.0,True,True,1.0
Arturs,behind_right,7,behind_right_7.csv,data/Arturs/behind_right_7.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,84512.0,84809.0,297.0,True,True,1.0
Arturs,behind_right,8,behind_right_8.csv,data/Arturs/behind_right_8.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,84915.0,85211.0,296.0,True,True,1.0
Arturs,behind_right,9,behind_right_9.csv,data/Arturs/behind_right_9.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,85313.0,85614.0,301.0,True,True,1.0
Arturs,behind_right_fast,1,behind_right_fast_1.csv,data/Arturs/behind_right_fast_1.csv,201,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,89789.0,89989.0,200.0,True,True,1.0
Arturs,behind_right_fast,10,behind_right_fast_10.csv,data/Arturs/behind_right_fast_10.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,92501.0,92697.0,196.0,True,True,1.0
Arturs,behind_right_fast,2,behind_right_fast_2.csv,data/Arturs/behind_right_fast_2.csv,196,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,90091.0,90286.0,195.0,True,True,1.0
Arturs,behind_right_fast,3,behind_right_fast_3.csv,data/Arturs/behind_right_fast_3.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,90392.0,90588.0,196.0,True,True,1.0
Arturs,behind_right_fast,4,behind_right_fast_4.csv,data/Arturs/behind_right_fast_4.csv,201,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,90690.0,90890.0,200.0,True,True,1.0
Arturs,behind_right_fast,5,behind_right_fast_5.csv,data/Arturs/behind_right_fast_5.csv,201,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,90992.0,91192.0,200.0,True,True,1.0
Arturs,behind_right_fast,6,behind_right_fast_6.csv,data/Arturs/behind_right_fast_6.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,91294.0,91490.0,196.0,True,True,1.0
Arturs,behind_right_fast,7,behind_right_fast_7.csv,data/Arturs/behind_right_fast_7.csv,196,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,91596.0,91791.0,195.0,True,True,1.0
Arturs,behind_right_fast,8,behind_right_fast_8.csv,data/Arturs/behind_right_fast_8.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,91897.0,92093.0,196.0,True,True,1.0
Arturs,behind_right_fast,9,behind_right_fast_9.csv,data/Arturs/behind_right_fast_9.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,92199.0,92395.0,196.0,True,True,1.0
Arturs,behind_right_fast_return,1,behind_right_fast_return_1.csv,data/Arturs/behind_right_fast_return_1.csv,198,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,94667.0,94864.0,197.0,True,True,1.0
Arturs,behind_right_fast_return,10,behind_right_fast_return_10.csv,data/Arturs/behind_right_fast_return_10.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,96474.0,96670.0,196.0,True,True,1.0
Arturs,behind_right_fast_return,2,behind_right_fast_return_2.csv,data/Arturs/behind_right_fast_return_2.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,94868.0,95064.0,196.0,True,True,1.0
Arturs,behind_right_fast_return,3,behind_right_fast_return_3.csv,data/Arturs/behind_right_fast_return_3.csv,198,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,95068.0,95265.0,197.0,True,True,1.0
Arturs,behind_right_fast_return,4,behind_right_fast_return_4.csv,data/Arturs/behind_right_fast_return_4.csv,200,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,95267.0,95466.0,199.0,True,True,1.0
Arturs,behind_right_fast_return,5,behind_right_fast_return_5.csv,data/Arturs/behind_right_fast_return_5.csv,202,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,95467.0,95668.0,201.0,True,True,1.0
Arturs,behind_right_fast_return,6,behind_right_fast_return_6.csv,data/Arturs/behind_right_fast_return_6.csv,201,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,95669.0,95869.0,200.0,True,True,1.0
Arturs,behind_right_fast_return,7,behind_right_fast_return_7.csv,data/Arturs/behind_right_fast_return_7.csv,201,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,95870.0,96070.0,200.0,True,True,1.0
Arturs,behind_right_fast_return,8,behind_right_fast_return_8.csv,data/Arturs/behind_right_fast_return_8.csv,197,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,96071.0,96267.0,196.0,True,True,1.0
Arturs,behind_right_fast_return,9,behind_right_fast_return_9.csv,data/Arturs/behind_right_fast_return_9.csv,196,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,96273.0,96468.0,195.0,True,True,1.0
Arturs,behind_right_return,1,behind_right_return_1.csv,data/Arturs/behind_right_return_1.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,86306.0,86603.0,297.0,True,True,1.0
Arturs,behind_right_return,10,behind_right_return_10.csv,data/Arturs/behind_right_return_10.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,89018.0,89315.0,297.0,True,True,1.0
Arturs,behind_right_return,2,behind_right_return_2.csv,data/Arturs/behind_right_return_2.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,86608.0,86904.0,296.0,True,True,1.0
Arturs,behind_right_return,3,behind_right_return_3.csv,data/Arturs/behind_right_return_3.csv,300,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,86907.0,87206.0,299.0,True,True,1.0
Arturs,behind_right_return,4,behind_right_return_4.csv,data/Arturs/behind_right_return_4.csv,299,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,87210.0,87508.0,298.0,True,True,1.0
Arturs,behind_right_return,5,behind_right_return_5.csv,data/Arturs/behind_right_return_5.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,87509.0,87810.0,301.0,True,True,1.0
Arturs,behind_right_return,6,behind_right_return_6.csv,data/Arturs/behind_right_return_6.csv,299,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,87811.0,88109.0,298.0,True,True,1.0
Arturs,behind_right_return,7,behind_right_return_7.csv,data/Arturs/behind_right_return_7.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,88113.0,88409.0,296.0,True,True,1.0
Arturs,behind_right_return,8,behind_right_return_8.csv,data/Arturs/behind_right_return_8.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,88415.0,88711.0,296.0,True,True,1.0
Arturs,behind_right_return,9,behind_right_return_9.csv,data/Arturs/behind_right_return_9.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,88717.0,89013.0,296.0,True,True,1.0
Arturs,get_up,1,get_up_1.csv,data/Arturs/get_up_1.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,183293.0,183589.0,296.0,True,True,1.0
Arturs,get_up,10,get_up_10.csv,data/Arturs/get_up_10.csv,300,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,187801.0,188100.0,299.0,True,True,1.0
Arturs,get_up,11,get_up_11.csv,data/Arturs/get_up_11.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,188302.0,188599.0,297.0,True,True,1.0
Arturs,get_up,12,get_up_12.csv,data/Arturs/get_up_12.csv,300,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,188803.0,189102.0,299.0,True,True,1.0
Arturs,get_up,13,get_up_13.csv,data/Arturs/get_up_13.csv,300,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,189304.0,189603.0,299.0,True,True,1.0
Arturs,get_up,14,get_up_14.csv,data/Arturs/get_up_14.csv,301,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,189804.0,190104.0,300.0,True,True,1.0
Arturs,get_up,15,get_up_15.csv,data/Arturs/get_up_15.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,190306.0,190603.0,297.0,True,True,1.0
Arturs,get_up,16,get_up_16.csv,data/Arturs/get_up_16.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,190805.0,191106.0,301.0,True,True,1.0
Arturs,get_up,17,get_up_17.csv,data/Arturs/get_up_17.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,191308.0,191604.0,296.0,True,True,1.0
Arturs,get_up,18,get_up_18.csv,data/Arturs/get_up_18.csv,303,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,191805.0,192107.0,302.0,True,True,1.0
Arturs,get_up,19,get_up_19.csv,data/Arturs/get_up_19.csv,299,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,192310.0,192608.0,298.0,True,True,1.0
Arturs,get_up,2,get_up_2.csv,data/Arturs/get_up_2.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,183796.0,184092.0,296.0,True,True,1.0
Arturs,get_up,20,get_up_20.csv,data/Arturs/get_up_20.csv,300,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,192810.0,193109.0,299.0,True,True,1.0
Arturs,get_up,3,get_up_3.csv,data/Arturs/get_up_3.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,184295.0,184592.0,297.0,True,True,1.0
Arturs,get_up,4,get_up_4.csv,data/Arturs/get_up_4.csv,299,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,184796.0,185094.0,298.0,True,True,1.0
Arturs,get_up,5,get_up_5.csv,data/Arturs/get_up_5.csv,301,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,185297.0,185597.0,300.0,True,True,1.0
Arturs,get_up,6,get_up_6.csv,data/Arturs/get_up_6.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,185799.0,186096.0,297.0,True,True,1.0
Arturs,get_up,7,get_up_7.csv,data/Arturs/get_up_7.csv,299,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,186298.0,186596.0,298.0,True,True,1.0
Arturs,get_up,8,get_up_8.csv,data/Arturs/get_up_8.csv,293,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,186802.0,187094.0,292.0,True,True,1.0
Arturs,get_up,9,get_up_9.csv,data/Arturs/get_up_9.csv,299,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,187300.0,187598.0,298.0,True,True,1.0
Arturs,idle,1,idle_1.csv,data/Arturs/idle_1.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,134852.0,135153.0,301.0,True,True,1.0
Arturs,idle,10,idle_10.csv,data/Arturs/idle_10.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,138461.0,138758.0,297.0,True,True,1.0
Arturs,idle,11,idle_11.csv,data/Arturs/idle_11.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,138859.0,139160.0,301.0,True,True,1.0
Arturs,idle,12,idle_12.csv,data/Arturs/idle_12.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,139262.0,139558.0,296.0,True,True,1.0
Arturs,idle,13,idle_13.csv,data/Arturs/idle_13.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,139660.0,139961.0,301.0,True,True,1.0
Arturs,idle,14,idle_14.csv,data/Arturs/idle_14.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,140063.0,140359.0,296.0,True,True,1.0
Arturs,idle,15,idle_15.csv,data/Arturs/idle_15.csv,299,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,140464.0,140762.0,298.0,True,True,1.0
Arturs,idle,16,idle_16.csv,data/Arturs/idle_16.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,140863.0,141164.0,301.0,True,True,1.0
Arturs,idle,17,idle_17.csv,data/Arturs/idle_17.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,141266.0,141562.0,296.0,True,True,1.0
Arturs,idle,18,idle_18.csv,data/Arturs/idle_18.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,141664.0,141965.0,301.0,True,True,1.0
Arturs,idle,19,idle_19.csv,data/Arturs/idle_19.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,142066.0,142363.0,297.0,True,True,1.0
Arturs,idle,2,idle_2.csv,data/Arturs/idle_2.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,135254.0,135551.0,297.0,True,True,1.0
Arturs,idle,20,idle_20.csv,data/Arturs/idle_20.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,142468.0,142765.0,297.0,True,True,1.0
Arturs,idle,3,idle_3.csv,data/Arturs/idle_3.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,135657.0,135953.0,296.0,True,True,1.0
Arturs,idle,4,idle_4.csv,data/Arturs/idle_4.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,136055.0,136356.0,301.0,True,True,1.0
Arturs,idle,5,idle_5.csv,data/Arturs/idle_5.csv,297,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,136458.0,136754.0,296.0,True,True,1.0
Arturs,idle,6,idle_6.csv,data/Arturs/idle_6.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,136856.0,137157.0,301.0,True,True,1.0
Arturs,idle,7,idle_7.csv,data/Arturs/idle_7.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,137258.0,137555.0,297.0,True,True,1.0
Arturs,idle,8,idle_8.csv,data/Arturs/idle_8.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,137656.0,137957.0,301.0,True,True,1.0
Arturs,idle,9,idle_9.csv,data/Arturs/idle_9.csv,298,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,138059.0,138356.0,297.0,True,True,1.0
Arturs,jump,1,jump_1.csv,data/Arturs/jump_1.csv,302,"[""timestamp"", ""x_accel"", ""y_accel"", ""z_accel"", ""x_gyro"", ""y_gyro"", ""z_gyro""]",True,False,0,157318.0,157619.0,301.0,True,True,1.0
